145000.0,Ángel Di María
160000.0,Miralem Pjanić
160000.0,Claudio Marchisio
130000.0,Jan Vertonghen
145000.0,Blaise Matuidi
49000.0,Stéphane Ruffier
81000.0,Filipe Luís Kasmirski
170000.0,Vincent Kompany
105000.0,Andrea Barzagli
150000.0,Eric Bailly
175000.0,Marco Asensio Willemsen
165000.0,Bernardo Mota Carvalho e Silva
36000.0,Aymeric Laporte
115000.0,Dele Alli
175000.0,Sadio Mané
195000.0,Daniel Carvajal Ramos
120000.0,Julian Draxler
105000.0,Mauro Icardi
96000.0,Kalidou Koulibaly
39000.0,Timo Horn
96000.0,Kostas Manolas
145000.0,Shkodran Mustafi
190000.0,Ander Herrera Agüera
180000.0,Nemanja Matić
105000.0,Kevin Strootman
200000.0,Pedro Rodríguez Ledesma
69000.0,Roman Bürki
59000.0,Bruno Soriano Llido
110000.0,Ivan Perišić
115000.0,Edin Džeko
200000.0,Willian Borges da Silva
160000.0,Sami Khedira
54000.0,Ralf Fährmann
46000.0,Sergio Asenjo Andrés
195000.0,Juan Manuel Mata García
145000.0,Medhi Benatia
68000.0,Radamel Falcao García Zarate
150000.0,Laurent Koscielny
160000.0,Gary Cahill
115000.0,Daniel Alves da Silva
60000.0,Alejandro Gómez
38000.0,Aritz Aduriz Zubeldia
31000.0,Kylian Mbappé
150000.0,Ousmane Dembélé
68000.0,Naby Keïta
53000.0,José María Giménez
28000.0,Gerónimo Rulli
37000.0,Thomas Lemar
70000.0,João Mário Naval Costa Eduardo
78000.0,Niklas Süle
87000.0,Ederson Santana de Moraes
46000.0,Leon Goretzka
37000.0,Fábio Henrique Tavares
135000.0,Mohamed Salah
58000.0,Andrea Belotti
75000.0,Emil Forsberg
75000.0,Marcos Aoas Corrêa
21000.0,William Silva de Carvalho
135000.0,Samuel Umtiti
88000.0,Riyad Mahrez
89000.0,Virgil van Dijk
135000.0,Roberto Firmino Barbosa de Oliveira
18000.0,Danilo Luís Hélio Pereira
68000.0,Víctor Machín Pérez
60000.0,Anthony Lopes
56000.0,Stefan de Vrij
28000.0,Mattia Perin
110000.0,Joel Matip
115000.0,Idrissa Gueye
39000.0,Iago Aspas Juncal
70000.0,Ciro Immobile
140000.0,Nicolás Otamendi
100000.0,Javier Pastore
45000.0,Daniel Parejo Muñoz
75000.0,Shinji Kagawa
115000.0,Giacomo Bonaventura
28000.0,Bas Dost
130000.0,Kyle Walker
0.0,Oscar dos Santos Emboaba
25000.0,Steven N'Zonzi
105000.0,Mateo Musacchio
66000.0,Ömer Toprak
87000.0,José María Callejón Bueno
0.0,Adrien S. Perruchet Silva
15000.0,Sebastian Giovinco
70000.0,Nicolás Gaitán
135000.0,Mario Mandžukić
135000.0,Adam Lallana
50000.0,Benedikt Höwedes
27000.0,Éver Banega
19000.0,Rui Pedro dos Santos Patrício
39000.0,Yann Sommer
46000.0,Dimitri Payet
115000.0,Morgan Schneiderlin
21000.0,Jonas Gonçalves Oliveira
66000.0,Łukasz Piszczek
40000.0,Ezequiel Garay
130000.0,Antonio Valencia
65000.0,Kasper Schmeichel
115000.0,Moussa Dembélé
80000.0,Borja Valero Iglesias
46000.0,Loïc Perrin
105000.0,Lucas Biglia
19000.0,Diego López Rodríguez
130000.0,Santiago Cazorla González
155000.0,Javier Mascherano
47000.0,Wesley Sneijder
47000.0,Luís Carlos Almeida da Cunha
73000.0,Daniele De Rossi
59000.0,José Manuel Reina Páez
67000.0,Ricardo Andrade Quaresma Bernardo
145000.0,Yaya Touré
10000.0,Iker Casillas Fernández
35000.0,Gianluigi Donnarumma
125000.0,Leroy Sané
105000.0,Tiémoué Bakayoko
98000.0,Corentin Tolisso
70000.0,Nabil Fekir
45000.0,Jean Michaël Seri
46000.0,Keita Baldé Diao
47000.0,Jonathan Tah
110000.0,Federico Bernardeschi
68000.0,Timo Werner
150000.0,André Filipe Tavares Gomes
115000.0,Anthony Martial
76000.0,Quincy Promes
185000.0,Lucas Vázquez Iglesias
59000.0,Saúl Ñíguez Esclápez
20000.0,Felipe Augusto de Almeida Monteiro
125000.0,Carlos Bacca
27000.0,Franco Vázquez
150000.0,Mateo Kovačić
16000.0,Sergio Rico González
43000.0,Manuel Trigueros Muñoz
105000.0,Antonio Rüdiger
40000.0,Florian Thauvin
62000.0,Stefan Savić
37000.0,Iñigo Martínez Berridi
85000.0,Roque Mesa Quevedo
73000.0,Alessandro Florenzi
110000.0,Davy Klaassen
67000.0,Karim Bellarabi
140000.0,Raheem Sterling
110000.0,Jesús Joaquín Fernández Sáez
165000.0,Gerard Deulofeu Lázaro
85000.0,Eric Dier
130000.0,Marcos Rojo
92000.0,Lucas Rodrigues M. Silva
95000.0,Heung Min Son
68000.0,Francesco Acerbi
110000.0,Granit Xhaka
31000.0,Jonathan Viera Ramos
19000.0,Luis Miguel Afonso Fernandes
42000.0,Willian José da Silva
78000.0,Andriy Yarmolenko
37000.0,Oliver Baumann
64000.0,Gary Medel
43000.0,Víctor Ruíz Torre
85000.0,Xherdan Shaqiri
130000.0,Juan Cuadrado
115000.0,Douglas Costa de Souza
115000.0,Nathaniel Clyne
85000.0,Vicente Iborra de la Fuente
99000.0,Victor Wanyama
1000.0,Taison Barcellos Freda
1000.0,Marlos Romero Bonfim
56000.0,Lars Stindl
51000.0,Mario Balotelli
130000.0,Aaron Ramsey
90000.0,Wojciech Szczęsny
130000.0,Gylfi Sigurðsson
21000.0,Yacine Brahimi
125000.0,Marko Arnautović
115000.0,Jordan Henderson
47000.0,Max Kruse
30000.0,Orestis Karnezis
18000.0,Ljubomir Fejsa
57000.0,Fernando Muslera
54000.0,Vedran Ćorluka
130000.0,Georginio Wijnaldum
73000.0,Federico Fazio
140000.0,Olivier Giroud
73000.0,Branislav Ivanović
135000.0,Javier Hernández
35000.0,Beñat Etxebarria Urkiaga
64000.0,Lars Bender
0.0,Axel Witsel
73000.0,Kévin Gameiro
110000.0,Claudio Bravo
64000.0,Asmir Begović
48000.0,Ronaldo Aparecido Rodrigues
140000.0,Daniel Sturridge
99000.0,Danny Rose
46000.0,Carlos Vela
37000.0,Emiliano Viviano
72000.0,Gonzalo Castro
29000.0,Samir Nasri
115000.0,Ashley Williams
115000.0,Leighton Baines
52000.0,Andrea Consigli
48000.0,João Filipe Moutinho
46000.0,Benoît Costil
73000.0,Raúl Albiol Tortajada
110000.0,Joe Hart
85000.0,Mario Gómez
62000.0,Juan Francisco Torres Belén
54000.0,Raffael Caetano de Araújo
170000.0,Arda Turan
130000.0,Fernando Luiz Rosa
12000.0,David Villa Sánchez
115000.0,Stephan Lichtsteiner
30000.0,Rune Almenning Jarstein
74000.0,Marcus Rashford
115000.0,Gabriel Fernando de Jesus
125000.0,Nélson Cabral Semedo
20000.0,Gelson Dany Batalha Martins
47000.0,Malcom Filipe Silva de Oliveira
46000.0,Julian Weigl
70000.0,Davinson Sánchez
92000.0,Islam Slimani
50000.0,Andrej Kramarić
64000.0,Marcelo Brozović
31000.0,Iñaki Williams Arthuer
26000.0,Daniel Garcia Carrillo
86000.0,Andreas Christensen
81000.0,Joshua Kimmich
63000.0,Armindo Tué Na Bangna
62000.0,Domenico Berardi
77000.0,Adrien Rabiot
58000.0,Raphaël Guerreiro
89000.0,Jamie Vardy
16000.0,Hakim Ziyech
91000.0,Michael Keane
71000.0,Luiz Frello Filho Jorge
91000.0,Héctor Bellerín Moruno
50000.0,Jack Butland
44000.0,Simone Zaza
77000.0,Thomas Meunier
57000.0,Felipe Anderson Pereira Gomes
140000.0,Rafael Alcântara
145000.0,José Ignacio Fernández Iglesias
125000.0,Jasper Cillessen
140000.0,Sergio Roberto Carnicer
26000.0,Wissam Ben Yedder
135000.0,Lucas Pérez Martínez
105000.0,Ross Barkley
45000.0,Cédric Bakambu
60000.0,Wilfried Zaha
61000.0,Marc Bartra Aregall
79000.0,Serge Aurier
21000.0,Sebastián Coates
81000.0,Grzegorz Krychowiak
73000.0,Kevin Kampl
110000.0,Dejan Lovren
71000.0,Younès Belhanda
52000.0,Mário Figueira Fernandes
83000.0,Ricardo Rodríguez
17000.0,Jesús Corona
38000.0,Mario Gaspar Pérez Martínez
115000.0,Marcos Alonso Mendoza
63000.0,Mario Götze
28000.0,Lukáš Hrádecký
37000.0,Asier Illarramendi
31000.0,Oscar De Marcos Arana
120000.0,Chris Smalling
115000.0,Jack Wilshere
105000.0,Sebastian Rudy
95000.0,Manuel Lanzini
65000.0,Kevin Trapp
32000.0,Ryad Boudebouz
66000.0,Ignacio Camacho Barnola
165000.0,José Paulo Bezerra M. Júnior
84000.0,Nikola Kalinić
80000.0,Giuliano Victor de Paula
84000.0,Diego Perotti
60000.0,Marco Parolo
44000.0,Konstantinos Mitroglou
63000.0,Mamadou Sakho
35000.0,Adil Rami
48000.0,Stevan Jovetić
115000.0,Séamus Coleman
23000.0,Simon Kjær
24000.0,Antonio Adán Garrido
80000.0,Mathieu Valbuena
91000.0,Simon Mignolet
68000.0,Davide Astori
125000.0,Kevin Mirallas
32000.0,Andrés Guardado
32000.0,Raúl García Escudero
73000.0,Martin Škrtel
29000.0,Steve Mandanda
51000.0,Tom Heaton
88000.0,Hatem Ben Arfa
39000.0,Dante Bonfim Costa Santos
84000.0,André-Pierre Gignac
62000.0,Gabriel Fernández Arenas
27000.0,Gonzalo Rodríguez
1000.0,Darijo Srna
13000.0,Bastian Schweinsteiger
34000.0,Cédric Carrasso
46000.0,Miguel Ángel Moyá Rumbo
120000.0,Wayne Rooney
110000.0,Per Mertesacker
81000.0,Thiago Motta
68000.0,Fernando José Torres Sanz
22000.0,Samuel Eto'o
52000.0,Sergej Milinković-Savić
35000.0,Youri Tielemans
35000.0,Jemerson de Jesus Nascimento
60000.0,Ángel Correa
42000.0,Nabil Bentaleb
45000.0,Alisson Ramses Becker
15000.0,Alex Nicolao Telles
49000.0,Julian Brandt
40000.0,Kerem Demirbay
88000.0,Daniele Rugani
34000.0,Morgan Sanson
36000.0,Samuel Castillejo Azuaga
64000.0,Piotr Zieliński
15000.0,Ricardo D. Barbosa Pereira
12000.0,Alejandro Grimaldo García
1000.0,Frederico R. de Paula Santos
42000.0,Jonas Hector
105000.0,Emre Can
39000.0,Gerard Moreno Balagueró
91000.0,Sead Kolašinac
64000.0,Leandro Paredes
20000.0,Kepa Arrizabalaga
41000.0,Alassane Pléa
1000.0,Taras Stepanenko
74000.0,Oleg Shatov
36000.0,Leonardo Carrilho Baptistão
38000.0,Matija Nastasić
140000.0,Denis Suárez Fernández
120000.0,Michy Batshuayi
57000.0,John Brooks
54000.0,Šime Vrsaljko
22000.0,Eric Fernando Botteghin
71000.0,Loris Karius
44000.0,Thorgan Hazard
42000.0,Valère Germain
69000.0,Layvin Kurzawa
68000.0,Faouzi Ghoulam
42000.0,Josip Iličić
59000.0,Kevin Volland
74000.0,Allan Marques Loureiro
32000.0,Pablo Hernández
98000.0,Dušan Tadić
26000.0,Luis Muriel
23000.0,Pablo Sarabia García
105000.0,Alex Oxlade-Chamberlain
66000.0,Josuha Guilavogui
54000.0,Oğuzhan Özyakup
1000.0,Yaroslav Rakitskyi
115000.0,Phil Jones
31000.0,Sergi Enrich Ametller
30000.0,Norberto Murara Neto
29000.0,Hugo Mallo Novegil
73000.0,Daniel Didavi
42000.0,Roberto Soriano
66000.0,André Schürrle
71000.0,Maxime Gonalons
54000.0,Alphonse Areola
69000.0,Roberto Pereyra
40000.0,Kevin Vogt
40000.0,Fabián Orellana
80000.0,Alexandr Kokorin
68000.0,Maicon Pereira Roque
17000.0,Eduardo Salvio
120000.0,Daley Blind
71000.0,Stephan El Shaarawy
120000.0,Michail Antonio
61000.0,Iago Falqué Silva
33000.0,Ander Iturraspe Derteano
89000.0,Salomón Rondón
23000.0,Daniel Filipe Martins Carriço
63000.0,Marcel Schmelzer
110000.0,James McCarthy
57000.0,Alan Dzagoev
24000.0,Paulo Henrique Chagas de Lima
59000.0,Fedor Smolov
130000.0,Danny Welbeck
37000.0,Luiz Gustavo Dias
33000.0,Mikel San José Domínguez
120000.0,Matteo Darmian
32000.0,Romain Thomas
75000.0,Christian Benteke
48000.0,Ibrahima Traoré
29000.0,Sidnei Rechel da Silva Júnior
17000.0,Jeremain Lens
80000.0,Eder Citadin Martins
120000.0,Francisco Casilla Cortés
110000.0,Ignacio Monreal Eraso
59000.0,Sven Bender
62000.0,Augusto Fernández
0.0,Marcus Berg
14000.0,Ignacio Piatti
25000.0,Valter Birsa
29000.0,Pedro León Sánchez Gil
41000.0,Kevin-Prince Boateng
18000.0,Iván Marcano Sierra
71000.0,Héctor Moreno
97000.0,Sergio Romero
74000.0,Antonio Candreva
67000.0,Domenico Criscito
33000.0,Daniel Wass
13000.0,Jonathan dos Santos
96000.0,Erik Lamela
86000.0,Ryan Bertrand
0.0,Renato Augusto
16000.0,Jardel Nivaldo Vieira
50000.0,Vitaliy Denisov
54000.0,Dušan Basta
29000.0,Gustavo Cabral
96000.0,Gabriel Paletta
125000.0,Theo Walcott
60000.0,Łukasz Fabiański
60000.0,Ben Foster
41000.0,Vedad Ibišević
23000.0,Karim El Ahmadi
38000.0,Salomon Kalou
54000.0,Manuel H. Tavares Fernandes
50000.0,Andreas Granqvist
13000.0,Lukas Podolski
34000.0,Javier Fuego Martínez
30000.0,Fernando Belluschi
48000.0,Antonio Mirante
40000.0,Vincent Enyeama
44000.0,Federico Marchetti
10000.0,Ricardo Izecson dos Santos Leite
110000.0,James Milner
56000.0,Atiba Hutchinson
73000.0,Mehmet Topal
21000.0,Jérémy Mathieu
59000.0,Carlos Idriss Kameni
110000.0,Phil Jagielka
87000.0,Jermain Defoe
8000.0,Júlio César Soares Espíndola
86000.0,Michael Carrick
11000.0,Miguel Almirón
33000.0,Mikel Oyarzabal Ugarte
21000.0,Francisco Soares dos Santos
23000.0,Martín Campaña
31000.0,Florin Andone
22000.0,Marcos Acuña
105000.0,Victor Lindelöf
26000.0,Yoan Cardinale
19000.0,Clément Lenglet
52000.0,Mahmoud Dahoud
110000.0,Davide Zappacosta
64000.0,Nikola Maksimović
64000.0,Emiliano Rigoni
23000.0,Iván Marcone
81000.0,Kingsley Coman
40000.0,Stanislav Kritsyuk
37000.0,Wylan Cyprien
29000.0,Diego Javier Llorente Ríos
15000.0,Anderson Souza Conceição
25000.0,Leander Dendoncker
38000.0,Max Meyer
31000.0,José Luís Gayà Peña
90000.0,Sofiane Boufal
64000.0,Marco Benassi
23000.0,Nicolás Tagliafico
58000.0,Elseid Hysaj
31000.0,João Pedro Cavaco Cancelo
83000.0,Alessio Romagnoli
17000.0,Óliver Torres Muñoz
92000.0,Hakan Çalhanoğlu
65000.0,Bertrand Traoré
60000.0,Luciano Vietto
63000.0,Maximilian Arnold
81000.0,Serge Gnabry
91000.0,Luke Shaw
79000.0,Ben Davies
35000.0,Edin Višća
1000.0,Bernard Anício Caldeira Duarte
54000.0,Daniele Baselli
71000.0,Arkadiusz Milik
81000.0,Juan Bernat Velasco
57000.0,Willi Orban
33000.0,Rubén Pardo Gutiérrez
96000.0,Kurt Zouma
42000.0,Christoph Kramer
80000.0,José Luís Mendes Andrade
105000.0,John Stones
64000.0,Fernando Lucas Martins
71000.0,Memphis Depay
78000.0,Federico Fernández
47000.0,Salif Sané
43000.0,Nicola Sansone
63000.0,Paul-Georges Ntep
64000.0,Jeison Murillo
37000.0,Gabriel Armando de Abreu
38000.0,Vladimír Darida
82000.0,Cédric Ricardo Alves Soares
68000.0,Lorenzo Tonelli
6000.0,Riccardo Saponara
35000.0,Djibril Sidibé
53000.0,Yevhen Konoplyanka
125000.0,Lucas Digne
150000.0,Francisco Alcácer García
30000.0,José Vicente Gómez Umpiérrez
32000.0,Emre Çolak
25000.0,Nicolai Jørgensen
33000.0,John Guidetti
82000.0,Oriol Romeu Vidal
26000.0,Manuel Agudo Durán
71000.0,Bruno Martins Indi
98000.0,Manolo Gabbiadini
46000.0,Patrick Herrmann
75000.0,Florian Lejeune
63000.0,Jeffrey Bruma
80000.0,Adrián San Miguel Castillo
31000.0,Sergio Gontán Gallardo
39000.0,Hernán Pérez
40000.0,Jaume Vicent Costa Jordá
22000.0,Sergio Escudero Palomo
69000.0,Yunus Mallı
22000.0,Sébastien Corchia
42000.0,Juraj Kucka
17000.0,Jeroen Zoet
58000.0,Adem Ljajić
37000.0,Sergio Canales Madrazo
27000.0,Marwin Hitz
31000.0,Mikel Balenziaga
92000.0,Wilfried Bony
31000.0,Iker Muniain Goñi
42000.0,Benjamin Hübner
110000.0,Francis Coquelin
59000.0,Jonathas de Jesus Maurício
34000.0,Gustavo Bou
28000.0,Volkan Babacan
26000.0,Seydou Doumbia
74000.0,Christian Noboa
71000.0,Igor Smolnikov
57000.0,Maurício Santos Nascimento
38000.0,Marco Fabián
27000.0,Ron-Robert Zieler
125000.0,Danny Drinkwater
68000.0,Aleksandar Kolarov
65000.0,Mariano Ferreira Filho
77000.0,Sofiane Feghouli
40000.0,Kyriakos Papadopoulos
52000.0,Sandro Wagner
39000.0,Pablo Piatti
78000.0,Claudio Yacob
105000.0,Angelo Ogbonna
28000.0,Roberto Jiménez Gago
69000.0,Nordin Amrabat
25000.0,William Vainqueur
68000.0,Marcelo Antônio Guedes Filho
29000.0,Vitorino Pacheco Antunes
48000.0,Fabricio Agosto Ramírez
63000.0,Sebastian Prödl
67000.0,Serdar Tasci
48000.0,Fabian Johnson
82000.0,Bojan Krkić Pérez
140000.0,Marouane Fellaini
52000.0,Pontus Wernbloom
110000.0,André Ayew
91000.0,David Ospina
105000.0,Winston Reid
54000.0,Lucas Pezzini Leiva
40000.0,Zlatko Junuzović
68000.0,Cristian Ansaldi
115000.0,Victor Moses
44000.0,Jorge Andújar Moreno
37000.0,David Zurutuza
13000.0,Diego Valeri
99000.0,José Miguel da Rocha Fonte
63000.0,Nuri Şahin
0.0,Gervais Yao Kouassi
78000.0,Ryan Shawcross
78000.0,Jonny Evans
41000.0,Salvatore Sirigu
24000.0,Asamoah Gyan
69000.0,Yohan Cabaye
34000.0,Danilo Larangeira
22000.0,Nicolás Pareja
54000.0,Ştefan Radu
35000.0,David Abraham
24000.0,Michael Krohn-Dehli
37000.0,José Manuel Jurado Marín
77000.0,Bafétimbi Gomis
19000.0,Héctor Herrera
11000.0,Anderson Luís da Silva
37000.0,Vasiliy Berezutskiy
42000.0,Igor Akinfeev
50000.0,Igor Denisov
74000.0,Alexandr Samedov
37000.0,Xabier Prieto Argarate
67000.0,Álvaro Negredo Sánchez
1000.0,Andriy Pyatov
99000.0,Pablo Zabaleta
18000.0,Guillermo Ochoa
59000.0,Willy Caballero
24000.0,Vágner Silva de Souza
74000.0,Michel Vorm
32000.0,Daniel Baier
33000.0,Heurelho Silva Gomes
28000.0,René Adler
25000.0,Patrice Evra
12000.0,Stefano Sorrentino
24000.0,Joaquín Sánchez Rodríguez
1000.0,Tomáš Rosický
53000.0,Gareth Barry
26000.0,Emre Belözoğlu
43000.0,Andrey Lunev
77000.0,André Miguel Valente da Silva
10000.0,Kasper Dolberg
21000.0,Yeray Álvarez López
31000.0,Christian Pulisic
43000.0,Lucas Tousart
8000.0,André Onana
28000.0,Vincent Koziello
23000.0,Nemanja Radoja
24000.0,Valentin Rongier
49000.0,Omar Al Soma
13000.0,Franco Cervi
26000.0,Jorge Meré Pérez
26000.0,Jonathan Rodríguez Menéndez
48000.0,Rick Karsdorp
105000.0,Daniel Ceballos Fernández
17000.0,Hirving Lozano
14000.0,Raúl Michel Melo da Silva
19000.0,Pau López Sabata
59000.0,Matias Vecino
23000.0,Antonio Sanabria
18000.0,Rodrigo Battaglia
50000.0,José Izquierdo
23000.0,Theo Bongonda
27000.0,Rúben Afonso Borges Semedo
13000.0,Rafael A. Ferreira Silva
53000.0,Maximilian Philipp
28000.0,José Luis Morales Nogales
21000.0,Ander Capa Rodríguez
22000.0,Marco Sportiello
50000.0,Lucas Alario
67000.0,Duván Zapata
29000.0,Darío Benedetto
13000.0,Lisandro López
48000.0,Matías Kranevitter
18000.0,Alan Ruiz
30000.0,Diego Laxalt
92000.0,Divock Origi
25000.0,Niklas Stark
15000.0,Hernâni Jorge Santos Fortes
16000.0,Iuri José Picanço Medeiros
16000.0,Bruno Miguel Borges Fernandes
27000.0,Roberto Gagliardini
11000.0,Pedro Miguel Martins Santos
23000.0,Carles Gil Pareja
22000.0,Paulo André Rodrigues Oliveira
29000.0,Alexander Szymanowski
62000.0,Bruno da Silva Peres
53000.0,Kevin Wimmer
41000.0,Thomas Partey
11000.0,Tiago Luis Volpi
33000.0,Filip Kostić
86000.0,Andreas Hugo Hoelgebaum Pereira
14000.0,Andreas Samaris
45000.0,Abdoulaye Doucouré
18000.0,Guido Pizarro
10000.0,Josef Martínez
30000.0,Matthias Ginter
95000.0,Jesse Lingard
25000.0,Mitchell Weiser
35000.0,Denis Cheryshev
22000.0,Pedro Bigas Rigo
30000.0,Dominique Heintz
22000.0,Lucas Castro
68000.0,James Ward-Prowse
25000.0,Takashi Inui
53000.0,Marcel Sabitzer
86000.0,Benjamin Mendy
16000.0,Raúl Jiménez
30000.0,Emiliano Sala
17000.0,Baptiste Reynet
84000.0,M'Baye Niang
1000.0,Konstantinos Fortounis
19000.0,Alejandro Pozuelo Melero
47000.0,João Natailton Ramos dos Santos
33000.0,Pavel Kadeřábek
17000.0,Tonny Vilhena
36000.0,Mohamed Elyounoussi
33000.0,Leonardo Bittencourt
30000.0,Jannik Vestergaard
54000.0,Sergi Darder Moll
53000.0,Diego Demme
64000.0,Valentin Eysseric
39000.0,Gastón Ramírez
28000.0,David López Silva
48000.0,Geoffrey Kondogbia
20000.0,Ciprian Tătăruşanu
64000.0,Milan Badelj
23000.0,Aïssa Mandi
1000.0,Ismaily Gonçalves dos S.
45000.0,Agustín Marchesín
29000.0,Łukasz Teodorczyk
11000.0,José Carlos Coentrão Marafona
22000.0,Benjamin Lecomte
68000.0,Nacer Chadli
40000.0,Mark Uth
50000.0,Sebastian Rode
89000.0,Marco van Ginkel
16000.0,André Filipe Brás André
95000.0,Danilo Luiz da Silva
17000.0,Vincent Aboubakar
54000.0,Charles Aránguiz
43000.0,Luis Alberto Romero Alconchel
30000.0,Raúl Rodríguez Navas
24000.0,Kara Mbodj
36000.0,Rodrigo Moreno Machado
63000.0,Rogelio Funes Mori
11000.0,Nicolás Lodeiro
42000.0,Daniel Caligiuri
52000.0,Simone Verdi
25000.0,Enzo Pérez
6000.0,Teófilo Gutiérrez
85000.0,Charlie Austin
65000.0,Borja González Tomás
55000.0,Andros Townsend
14000.0,Wahbi Khazri
24000.0,Germán Pezzella
46000.0,Guido Burgstaller
30000.0,Thomas Delaney
56000.0,Cenk Tosun
42000.0,Koen Casteels
67000.0,Emanuele Giaccherini
42000.0,Romain Hamouma
28000.0,Holger Badstuber
28000.0,Marvin Plattenhardt
24000.0,Andreu Fontàs Prat
49000.0,Gökhan Töre
26000.0,Celso Borges
100000.0,Eliaquim Mangala
26000.0,Xabier Etxeita Gorritxat.
53000.0,Ben Mee
57000.0,Rafael Pereira da Silva
50000.0,Julian Baumgartlinger
30000.0,Victor Sánchez Mata
63000.0,Josef de Souza Dias
30000.0,Markel Susaeta Laskurain
24000.0,Etrit Berisha
105000.0,Yannick Bolasie
32000.0,Alfred N'Diaye
20000.0,Hugo Miguel Almeida Costa Lopes
57000.0,Nicolas Nkoulou
50000.0,Senad Lulić
23000.0,Lautaro Acosta
26000.0,Juan Francisco Moreno Fuertes
48000.0,Rubén Rochina Naixes
51000.0,Pavel Mamaev
1000.0,Omar El Kaddouri
70000.0,Artem Dzyuba
56000.0,Denis Glushakov
44000.0,Yann M'Vila
89000.0,Kwadwo Asamoah
68000.0,Jefferson Montero
38000.0,Keisuke Honda
76000.0,Kieran Trippier
36000.0,Elías Hernández
62000.0,Kieran Gibbs
56000.0,Fernando Reges
40000.0,Nicolai Müller
30000.0,Sebastian Langkamp
84000.0,Moussa Sissoko
34000.0,Fin Bartels
41000.0,Raúl Bobadilla
65000.0,Troy Deeney
0.0,Balázs Dzsudzsák
15000.0,Maximiliano Pereira
105000.0,Andy Carroll
53000.0,Jose Holebas
40000.0,Marek Suchý
67000.0,Luiz Adriano Souza da Silva
33000.0,Guilherme Alvim Marinato
71000.0,Sung Yueng Ki
26000.0,Pedro Mosquera Parada
15000.0,Miguel Layún
28000.0,Thomas Mangani
33000.0,Esteban Granero Molina
26000.0,Paul Baysse
32000.0,Miguel Luís Pinto Veloso
80000.0,Cristian Zapata
26000.0,Marcelo Díaz
48000.0,Nahuel Guzmán
15000.0,Adrián Ramos
1000.0,Vadis Odjidja-Ofoe
17000.0,Matías Fernández
32000.0,Eljero Elia
60000.0,Steven Defour
12000.0,Giovani dos Santos
60000.0,Jack Cork
23000.0,Sergey Ryzhikov
28000.0,Yoann Gourcuff
38000.0,Burak Yılmaz
24000.0,Fran. Javier García Fernández
14000.0,Kenneth Vermeer
10000.0,Michael Bradley
47000.0,Adriano Correia Claro
11000.0,Clint Dempsey
10000.0,Henry Briceldo
0.0,Benjamin Moukandjo
33000.0,Alfreð Finnbogason
30000.0,Juan Miguel Jimenez López
19000.0,Lovre Kalinić
53000.0,Neven Subotić
